t,series_1,series_2,series_3,series_4,series_5,series_6,series_7,series_8,series_9,series_10,series_11,series_12,series_13,series_14,series_15
281,-3.926103246866124e+40,1.1091381951451257e+40,-3.040612832791354e+40,-5.31186829352538e+40,7.975771877480983e+40,5.051150659218209e+40,-2.72693166198234e+40,-8.725291556387425e+40,-7.066577025748526e+40,-3.522398093053838e+40,3.531368015633457e+40,5.15044909587586e+40,7.646362040701967e+40,-1.0167446073491818e+41,2.6018384596355546e+40
282,-5.496544545612573e+40,1.552793473203176e+40,-4.2568579659078955e+40,-7.436615610935532e+40,1.1166080628473377e+41,7.071610922905494e+40,-3.817704326775277e+40,-1.2215408178942396e+41,-9.893207836047937e+40,-4.931357330275373e+40,4.943915221886839e+40,7.210628734226204e+40,1.0704906856982754e+41,-1.4234424502888547e+41,3.6425738434897764e+40
283,-7.695162363857602e+40,2.1739108624844463e+40,-5.959601152271053e+40,-1.0411261855309743e+41,1.5632512879862727e+41,9.900255292067692e+40,-5.344786057485388e+40,-1.7101571450519352e+41,-1.3850490970467112e+41,-6.903900262385522e+40,6.921481310641575e+40,1.0094880227916685e+41,1.4986869599775855e+41,-1.9928194304043966e+41,5.099603380885687e+40
284,-1.0773227309400643e+41,3.043475207478225e+40,-8.343441613179475e+40,-1.4575766597433642e+41,2.1885518031807818e+41,1.3860357408894769e+41,-7.482700480479542e+40,-2.3942200030727093e+41,-1.9390687358653955e+41,-9.665460367339732e+40,9.690073834898205e+40,1.413283231908336e+41,2.0981617439686195e+41,-2.789947202566155e+41,7.139444733239961e+40
285,-1.5082518233160902e+41,4.2608652904695145e+40,-1.1680818258451265e+41,-2.04060732364071e+41,3.0639725244530947e+41,1.9404500372452675e+41,-1.0475780672671358e+41,-3.3519080043017933e+41,-2.714696230211554e+41,-1.3531644514275623e+41,1.3566103368857487e+41,1.97859652467167e+41,2.9374264415560676e+41,-3.905926083592617e+41,9.995222626535945e+40
286,-2.111552552642526e+41,5.965211406657321e+40,-1.635314556183177e+41,-2.8568502530969942e+41,4.289561534234333e+41,2.7166300521433745e+41,-1.4666092941739902e+41,-4.692671206022511e+41,-3.800574722296175e+41,-1.8944302319985873e+41,1.899254471640048e+41,2.7700351345403383e+41,4.112397018178494e+41,-5.468296517029664e+41,1.3993311677150322e+41
287,-2.9561735736995367e+41,8.351295969320248e+40,-2.2894403786564475e+41,-3.999590354335792e+41,6.005386147928066e+41,3.803282073000724e+41,-2.0532530118435863e+41,-6.5697396884315146e+41,-5.3208046112146454e+41,-2.652202324798022e+41,2.6589562602960673e+41,3.878049188356473e+41,5.757355825449892e+41,-7.65561512384153e+41,1.959063634801045e+41
288,-4.138643003179351e+41,1.1691814357048348e+41,-3.2052165301190265e+41,-5.599426496070108e+41,8.407540607099291e+41,5.324594902201014e+41,-2.874554216581021e+41,-9.197635563804122e+41,-7.449126455700503e+41,-3.713083254717231e+41,3.722538764414494e+41,5.429268863699063e+41,8.060298155629848e+41,-1.0717861173378141e+42,2.742689088721463e+41
289,-5.794100204451091e+41,1.6368540099867687e+41,-4.487303142166637e+41,-7.839197094498153e+41,1.1770556849939009e+42,7.45443286308142e+41,-4.0243759032134295e+41,-1.2876689789325769e+42,-1.0428777037980704e+42,-5.198316556604123e+41,5.211554270180291e+41,7.600976409178688e+41,1.1284417417881787e+42,-1.5005005642729397e+42,3.839764724210048e+41
290,-8.111740286231529e+41,2.2915956139814763e+41,-6.282224399033292e+41,-1.0974875932297412e+42,1.647877958991461e+42,1.0436206008313987e+42,-5.634126264498802e+41,-1.8027365705056078e+42,-1.4600287853172988e+42,-7.277643179245772e+41,7.296175978252408e+41,1.0641366972850163e+42,1.57981843850345e+42,-2.1007007899821157e+42,5.375670613894067e+41
291,-1.1356436400724138e+42,3.2082338595740667e+41,-8.795114158646608e+41,-1.5364826305216378e+42,2.3070291425880455e+42,1.4610688411639584e+42,-7.887776770298323e+41,-2.523831198707851e+42,-2.044040299444218e+42,-1.018870045094408e+42,1.021464636955337e+42,1.489791376199023e+42,2.2117458139048304e+42,-2.940981105974962e+42,7.525938859451694e+41
292,-1.5899010961013795e+42,4.491527403403694e+41,-1.2313159822105251e+42,-2.151075682730293e+42,3.229840799623264e+42,2.0454963776295417e+42,-1.1042887478417652e+42,-3.533363678190991e+42,-2.8616564192219055e+42,-1.426418063132171e+42,1.430050491737472e+42,2.0857079266786318e+42,3.096444139466763e+42,-4.1173735483649466e+42,1.053631440323237e+42
293,-2.2258615345419314e+42,6.288138364765171e+41,-1.7238423750947352e+42,-3.0115059558224105e+42,4.521777119472569e+42,2.863694928681359e+42,-1.5460042469784713e+42,-4.9467091494673876e+42,-4.006318986910668e+42,-1.9969852883850398e+42,2.0020706884324606e+42,2.9199910973500845e+42,4.335021795253467e+42,-5.764322967710924e+42,1.4750840164525317e+42
294,-3.116206148358704e+42,8.803393710671238e+41,-2.413379325132629e+42,-4.216108338151375e+42,6.330487967261597e+42,4.0091729001539017e+42,-2.1644059457698597e+42,-6.925392809254343e+42,-5.608846581674935e+42,-2.7957794037390556e+42,2.8028989638054453e+42,4.0879875362901184e+42,6.069030513354855e+42,-8.070052154795294e+42,2.0651176230335443e+42
295,-4.3626886077021856e+42,1.2324751194939733e+42,-3.37873105518568e+42,-5.902551673411925e+42,8.862683154166235e+42,5.612842060215463e+42,-3.0301683240778034e+42,-9.69554993295608e+42,-7.85238521434491e+42,-3.914091165234678e+42,3.9240585493276233e+42,5.723182550806166e+42,8.496642718696797e+42,-1.129807301671341e+43,2.8911646722469616e+42
296,-6.107764050783059e+42,1.7254651672915628e+42,-4.7302234772599525e+42,-8.263572342776695e+42,1.2407756415832728e+43,7.857978884301649e+42,-4.2422356537089244e+42,-1.357376990613851e+43,-1.0993339300082873e+43,-5.479727631328549e+42,5.493681969058673e+42,8.012455571128632e+42,1.1895299806175515e+43,-1.5817302223398774e+43,4.047630541145746e+42
297,-8.550869671096284e+42,2.415651234208188e+42,-6.622312868163932e+42,-1.1569001279887372e+43,1.7370858982165818e+43,1.1001170438022307e+43,-5.939129915192493e+42,-1.9003277868593918e+43,-1.5390675020116024e+43,-7.671618683859969e+42,7.691154756682143e+42,1.1217437799580085e+43,1.6653419728645723e+43,-2.2144223112758285e+43,5.666682757604045e+42
298,-1.1971217539534798e+43,3.381911727891463e+42,-9.271238015429507e+42,-1.6196601791842322e+43,2.4319202575032145e+43,1.540163861323123e+43,-8.31478188126949e+42,-2.6604589016031486e+43,-2.1546945028162434e+43,-1.0740266157403957e+43,1.0767616659355e+43,1.5704412919412118e+43,2.331478762010401e+43,-3.1001912357861597e+43,7.933355860645664e+42
299,-1.675970455534872e+43,4.734676419048048e+42,-1.297973322160131e+43,-2.267524250857925e+43,3.4046883605045003e+43,2.1562294058523722e+43,-1.1640694633777288e+43,-3.7246424622444083e+43,-3.0165723039427406e+43,-1.5036372620365539e+43,1.5074663323097e+43,2.1986178087176966e+43,3.264070266814562e+43,-4.340267730100624e+43,1.1106698204903928e+43
300,-2.3463586377488204e+43,6.628546986667267e+42,-1.8171626510241833e+43,-3.174533951201095e+43,4.7665637047063e+43,3.018721168193321e+43,-1.6296972487288202e+43,-5.214499447142172e+43,-4.223201225519837e+43,-2.1050921668511755e+43,2.11045286523358e+43,3.0780649322047747e+43,4.569698373540387e+43,-6.076374822140873e+43,1.55493774868655e+43
301,-3.2849020928483487e+43,9.279965781334175e+42,-2.5440277114338567e+43,-4.4443475316815326e+43,6.673189186588819e+43,4.226209635470649e+43,-2.2815761482203484e+43,-7.30029922599904e+43,-5.912481715727771e+43,-2.9471290335916456e+43,2.954634011327012e+43,4.309290905086685e+43,6.397577722956541e+43,-8.506924750997223e+43,2.1769128481611699e+43
302,-4.598862929987688e+43,1.2991952093867844e+43,-3.561638796007399e+43,-6.222086544354146e+43,9.342464861224347e+43,5.916693489658908e+43,-3.1942066075084878e+43,-1.0220418916398657e+44,-8.27747440201888e+43,-4.125980647028304e+43,4.136487615857817e+43,6.033007267121359e+43,8.956608812139158e+43,-1.1909694651396112e+44,3.0476779874256375e+43
303,-6.438408101982763e+43,1.8188732931414982e+43,-4.986294314410358e+43,-8.710921162095804e+43,1.3079450805714086e+44,8.283370885522472e+43,-4.471889250511882e+43,-1.4308586482958119e+44,-1.1588464162826432e+44,-5.776372905839626e+43,5.791082662200944e+43,8.446210173969903e+43,1.253925233699482e+44,-1.667357251195456e+44,4.2667491823958927e+43
304,-9.01377134277587e+43,2.546422610398098e+43,-6.980812040174501e+43,-1.2195289626934124e+44,1.831123112799972e+44,1.159671923973146e+44,-6.260644950716636e+43,-2.0032021076141367e+44,-1.6223849827957004e+44,-8.086922068175476e+43,8.107515727081321e+43,1.1824694243557864e+44,1.7554953271792749e+44,-2.334300151673638e+44,5.97344885535425e+43
305,-1.2619279879886217e+44,3.5649916545573365e+43,-9.7731368562443e+43,-1.7073405477707774e+44,2.5635723579199605e+44,1.6235406935624042e+44,-8.76490293100329e+43,-2.8044829506597913e+44,-2.2713389759139807e+44,-1.1321690895445667e+44,1.135052201791385e+44,1.655457194098101e+44,2.457693458050985e+44,-3.2680202123430935e+44,8.36282839749595e+43
306,-1.7666991831840702e+44,4.990988316380271e+43,-1.368239159874202e+44,-2.3902767668790882e+44,3.5890013010879444e+44,2.272956970987366e+44,-1.2270864103404606e+44,-3.926276130923708e+44,-3.179874566279573e+44,-1.5850367253623934e+44,1.5890730825079389e+44,2.3176400717373416e+44,3.4407708412713784e+44,-4.5752282972803305e+44,1.170795975649433e+44
307,-2.4733788564576983e+44,6.98738364293238e+43,-1.9155348238238826e+44,-3.3463874736307237e+44,5.024601821523122e+44,3.182139759382312e+44,-1.7179209744766448e+44,-5.496786583293191e+44,-4.451824392791402e+44,-2.2190514155073507e+44,2.2247023155111144e+44,3.244696100432278e+44,4.81707917777993e+44,-6.405319616192463e+44,1.639114365909206e+44
308,-3.4627303990407774e+44,9.782337100105332e+43,-2.6817487533534358e+44,-4.684942463083013e+44,7.034442550132371e+44,4.454995663135237e+44,-2.4050893642673027e+44,-7.695501216610468e+44,-6.232554149907963e+44,-3.106671981710291e+44,3.1145832417155603e+44,4.542574540605189e+44,6.743910848891902e+44,-8.967447462669448e+44,2.2947601122728886e+44
309,-4.8478225586570886e+44,1.3695271940147463e+44,-3.75444825469481e+44,-6.558919448316219e+44,9.84821957018532e+44,6.2369939283893315e+44,-3.3671251099742237e+44,-1.0773701703254655e+45,-8.725575809871149e+44,-4.3493407743944075e+44,4.3604165384017845e+44,6.359604356847265e+44,9.441475188448663e+44,-1.2554426447737226e+45,3.212664157182044e+44
310,-6.786951582119924e+44,1.917338071620645e+44,-5.256227556572734e+44,-9.182487227642707e+44,1.3787507398259447e+45,8.731791499745064e+44,-4.7139751539639134e+44,-1.5083182384556516e+45,-1.2215806133819609e+45,-6.08907708415217e+44,6.104583153762499e+44,8.90344609958617e+44,1.3218065263828127e+45,-1.7576197026832117e+45,4.497729820054862e+44
311,-9.501732214967894e+44,2.684273300268903e+44,-7.358718579201827e+44,-1.285548211869979e+45,1.9302510357563226e+45,1.222450809964309e+45,-6.599565215549479e+44,-2.111645533837912e+45,-1.7102128587347452e+45,-8.524707917813038e+44,8.546416415267497e+44,1.2464824539420638e+45,1.850529136935938e+45,-2.4606675837564965e+45,6.296821748076806e+44
312,-1.330242510095505e+45,3.757982620376464e+44,-1.0302206010882558e+45,-1.7997674966179705e+45,2.7023514500588515e+45,1.7114311339500327e+45,-9.23939130176927e+44,-2.956303747373077e+45,-2.3942980022286434e+45,-1.1934591084938254e+45,1.1964982981374497e+45,1.7450754355188894e+45,2.590740791710313e+45,-3.444934617259095e+45,8.815550447307529e+44
313,-1.862339514133707e+45,5.26117566852705e+44,-1.4423088415235582e+45,-2.519674495265159e+45,3.783292030082392e+45,2.3960035875300455e+45,-1.2935147822476977e+45,-4.138825246322308e+45,-3.352017203120101e+45,-1.6708427518913553e+45,1.6750976173924295e+45,2.443105609726445e+45,3.627037108394438e+45,-4.8229084641627326e+45,1.234177062623054e+45
314,-2.6072753197871897e+45,7.36564593593787e+44,-2.0192323781329813e+45,-3.5275442933712225e+45,5.2966088421153485e+45,3.354405022542064e+45,-1.8109206951467767e+45,-5.794355344851231e+45,-4.6928240843681415e+45,-2.3391798526478976e+45,2.3451366643494012e+45,3.4203478536170236e+45,5.077851951752214e+45,-6.752071849827825e+45,1.7278478876722757e+45
315,-3.650185447702066e+45,1.0311904310313019e+45,-2.8269253293861738e+45,-4.938562010719712e+45,7.415252378961487e+45,4.696167031558889e+45,-2.5352889732054876e+45,-8.112097482791723e+45,-6.569953718115398e+45,-3.274851793707057e+45,3.283191330089162e+45,4.788486995063833e+45,7.108992732453099e+45,-9.452900589758956e+45,2.4189870427411855e+45
316,-5.110259626782892e+45,1.4436666034438228e+45,-3.957695461140643e+45,-6.913986815007597e+45,1.0381353330546082e+46,6.574633844182445e+45,-3.5494045624876824e+45,-1.1356936475908412e+46,-9.197935205361558e+45,-4.584792511189879e+45,4.596467862124826e+45,6.703881793089367e+45,9.95258982543434e+45,-1.3234060825662537e+46,3.38658185983766e+45
317,-7.154363477496049e+45,2.021133244821352e+45,-5.540773645596901e+45,-9.679581541010635e+45,1.4533894662764513e+46,9.204487381855423e+45,-4.969166387482756e+45,-1.5899711066271776e+46,-1.287710928750618e+46,-6.418709515665831e+45,6.435055006974757e+45,9.385434510325113e+45,1.3933625755608077e+46,-1.8527685155927552e+46,4.7412146037727235e+45
318,-1.0016108868494468e+46,2.8295865427498926e+45,-7.757083103835662e+45,-1.3551414157414889e+46,2.0347452527870318e+46,1.2886282334597592e+46,-6.956832942475859e+45,-2.2259595492780488e+46,-1.8027953002508653e+46,-8.986193321932164e+45,9.009077009764659e+45,1.313960831445516e+46,1.9507076057851306e+46,-2.5938759218298577e+46,6.637700445281813e+45
319,-1.4022552415892255e+46,3.96142115984985e+45,-1.0859916345369926e+46,-1.8971979820380845e+46,2.8486433539018443e+46,1.8040795268436632e+46,-9.739566119466202e+45,-3.1163433689892686e+46,-2.5239134203512115e+46,-1.2580670650705028e+46,1.2612707813670524e+46,1.8395451640237223e+46,2.730990648099183e+46,-3.631426290561801e+46,9.292780623394538e+45
320,-1.963157338224916e+46,5.5459896237897894e+45,-1.5203882883517898e+46,-2.656077174853318e+46,3.988100695462582e+46,2.5257113375811285e+46,-1.3635392567252684e+46,-4.362880716584976e+46,-3.533478788491696e+46,-1.761293891098704e+46,1.7657790939138732e+46,2.5753632296332113e+46,3.8233869073388556e+46,-5.083996806786521e+46,1.3009892872752354e+46
321,-2.748420273514882e+46,7.764385473305705e+45,-2.1285436036925054e+46,-3.718508044794645e+46,5.583340973647614e+46,3.5359958726135797e+46,-1.9089549594153758e+46,-6.108033003218966e+46,-4.946870303888374e+46,-2.4658114475381854e+46,2.4720907314794224e+46,3.6055085214864956e+46,5.352741670274399e+46,-7.11759552950113e+46,1.8213850021853295e+46
322,-3.847788382920835e+46,1.0870139662627987e+46,-2.979961045169508e+46,-5.205911262712504e+46,7.81667736310666e+46,4.950394221659012e+46,-2.672536943181526e+46,-8.551246204506553e+46,-6.925618425443724e+46,-3.4521360265534594e+46,3.460927024071191e+46,5.047711930081093e+46,7.493838338384158e+46,-9.964633741301582e+46,2.5499390030594615e+46
323,-5.386903736089169e+46,1.521819552767918e+46,-4.171945463237311e+46,-7.288275767797504e+46,1.0943348308349323e+47,6.930551910322617e+46,-3.7415517204541367e+46,-1.1971744686309174e+47,-9.695865795621214e+46,-4.832990437174843e+46,4.845297833699668e+46,7.066796702113531e+46,1.0491373673737822e+47,-1.3950487237822215e+47,3.5699146042832455e+46
324,-7.541665230524836e+46,2.1305473738750855e+46,-5.840723648532236e+46,-1.0203586074916506e+47,1.5320687631689053e+47,9.702772674451663e+46,-5.238172408635792e+46,-1.6760442560832843e+47,-1.35742121138697e+47,-6.76618661204478e+46,6.783416967179536e+46,9.893515382958945e+46,1.4687923143232952e+47,-1.95306821329511e+47,4.997880445996544e+46
325,-1.055833132273477e+47,2.982766323425119e+46,-8.177013107945129e+46,-1.428502050488311e+47,2.1448962684364673e+47,1.3583881744232328e+47,-7.333441372090107e+46,-2.346461958516598e+47,-1.900389695941758e+47,-9.472661256862692e+46,9.49678375405135e+46,1.3850921536142521e+47,2.056309240052613e+47,-2.7342954986131535e+47,6.997032624395161e+46
326,-1.478166385182868e+47,4.1758728527951675e+46,-1.1447818351123182e+47,-1.9999028706836353e+47,3.0028547758110545e+47,1.9017434441925258e+47,-1.0266817920926152e+47,-3.2850467419232372e+47,-2.6605455743184615e+47,-1.326172575960777e+47,1.3295497255671891e+47,1.939129015059953e+47,2.8788329360736587e+47,-3.828013698058415e+47,9.795845674153226e+46
327,-2.0694329392560153e+47,5.846221993913234e+46,-1.6026945691572455e+47,-2.7998640189570895e+47,4.203996686135476e+47,2.662440821869536e+47,-1.4373545089296613e+47,-4.599065438692532e+47,-3.724763804045846e+47,-1.8566416063450875e+47,1.861369615794065e+47,2.714780621083934e+47,4.030366110503122e+47,-5.3592191772817815e+47,1.3714183943814515e+47
328,-2.897206114958421e+47,8.184710791478527e+46,-2.2437723968201438e+47,-3.919809626539925e+47,5.885595360589667e+47,3.7274171506173506e+47,-2.0122963125015257e+47,-6.438691614169545e+47,-5.214669325664184e+47,-2.5992982488831225e+47,2.6059174621116907e+47,3.8006928695175076e+47,5.642512554704371e+47,-7.502906848194493e+47,1.9199857521340323e+47
329,-4.05608856094179e+47,1.1458595108069938e+47,-3.141281355548201e+47,-5.487733477155895e+47,8.239833504825533e+47,5.218384010864291e+47,-2.817214837502136e+47,-9.014168259837363e+47,-7.300537055929857e+47,-3.6390175484363713e+47,3.648284446956367e+47,5.3209700173245104e+47,7.89951757658612e+47,-1.050406958747229e+48,2.687980052987645e+47
330,-5.678523985318506e+47,1.6042033151297913e+47,-4.397793897767481e+47,-7.682826868018252e+47,1.1535766906755747e+48,7.305737615210007e+47,-3.94410077250299e+47,-1.2619835563772308e+48,-1.02207518783018e+48,-5.09462456781092e+47,5.107598225738914e+47,7.449358024254315e+47,1.1059324607220566e+48,-1.4705697422461204e+48,3.763172074182703e+47
331,-7.949933579445909e+47,2.2458846411817078e+47,-6.156911456874474e+47,-1.0755957615225552e+48,1.6150073669458045e+48,1.022803266129401e+48,-5.521741081504186e+47,-1.766776978928123e+48,-1.4309052629622519e+48,-7.132474394935288e+47,7.150637516034479e+47,1.0429101233956042e+48,1.5483054450108794e+48,-2.0587976391445685e+48,5.268440903855784e+47
332,-1.1129907011224272e+48,3.1442384976543906e+47,-8.619676039624263e+47,-1.5058340661315772e+48,2.2610103137241262e+48,1.4319245725811613e+48,-7.73043751410586e+47,-2.4734877704993724e+48,-2.0032673681471526e+48,-9.985464152909403e+47,1.0010892522448271e+48,1.4600741727538459e+48,2.167627623015231e+48,-2.882316694802396e+48,7.375817265398097e+47
333,-1.558186981571398e+48,4.401933896716147e+47,-1.206754645547397e+48,-2.108167692584208e+48,3.165414439213777e+48,2.0046944016136257e+48,-1.0822612519748205e+48,-3.4628828786991214e+48,-2.804574315406014e+48,-1.3979649814073165e+48,1.401524953142758e+48,2.044103841855384e+48,3.034678672221324e+48,-4.035243372723354e+48,1.0326144171557336e+48
334,-2.1814617741999575e+48,6.1627074554026055e+47,-1.6894565037663556e+48,-2.9514347696178915e+48,4.431580214899288e+48,2.806572162259076e+48,-1.5151657527647487e+48,-4.84803603017877e+48,-3.926404041568419e+48,-1.957150973970243e+48,1.9621349343998613e+48,2.8617453785975377e+48,4.248550141109853e+48,-5.649340721812696e+48,1.445660184018027e+48
335,-3.05404648387994e+48,8.627790437563648e+47,-2.365239105272898e+48,-4.132008677465048e+48,6.204212300859002e+48,3.929201027162706e+48,-2.1212320538706484e+48,-6.787250442250278e+48,-5.496965658195787e+48,-2.7400113635583404e+48,2.746988908159806e+48,4.0064435300365527e+48,5.947970197553794e+48,-7.909077010537774e+48,2.0239242576252378e+48
336,-4.2756650774319165e+48,1.2078906612589106e+48,-3.3113347473820574e+48,-5.784812148451067e+48,8.685897221202603e+48,5.500881438027788e+48,-2.9697248754189075e+48,-9.502150619150388e+48,-7.695751921474102e+48,-3.8360159089816766e+48,3.845784471423728e+48,5.6090209420511733e+48,8.327158276575311e+48,-1.1072707814752883e+49,2.833493960675333e+48
337,-5.985931108404682e+48,1.691046925762475e+48,-4.63586864633488e+48,-8.098737007831495e+48,1.2160256109683644e+49,7.701234013238903e+48,-4.1576148255864707e+48,-1.3303010866810544e+49,-1.0774052690063743e+49,-5.370422272574347e+48,5.38409825999322e+48,7.852629318871642e+48,1.1658021587205436e+49,-1.5501790940654036e+49,3.966891544945466e+48
338,-8.380303551766556e+48,2.367465696067465e+48,-6.490216104868832e+48,-1.1338231810964093e+49,1.70243585535571e+49,1.0781727618534465e+49,-5.8206607558210585e+48,-1.8624215213534761e+49,-1.508367376608924e+49,-7.518591181604086e+48,7.537737563990508e+48,1.09936810464203e+49,1.632123022208761e+49,-2.1702507316915652e+49,5.553648162923653e+48
339,-1.1732424972473175e+49,3.3144519744944506e+48,-9.086302546816364e+48,-1.587352453534973e+49,2.383410197497994e+49,1.509441866594825e+49,-8.148925058149482e+48,-2.6073901298948665e+49,-2.1117143272524935e+49,-1.052602765424572e+49,1.055283258958671e+49,1.539115346498842e+49,2.2849722310922654e+49,-3.038351024368191e+49,7.775107428093114e+48
340,-1.6425394961462447e+49,4.6402327642922304e+48,-1.2720823565542912e+49,-2.2222934349489624e+49,3.3367742764971914e+49,2.1132186132327553e+49,-1.1408495081409276e+49,-3.650346181852813e+49,-2.956400058153491e+49,-1.473643871594401e+49,1.4773965625421394e+49,2.1547614850983788e+49,3.1989611235291716e+49,-4.2536914341154676e+49,1.088515039933036e+49
341,-2.2995552946047425e+49,6.496325870009122e+48,-1.7809152991760077e+49,-3.111210808928547e+49,4.671483987096068e+49,2.9585060585258575e+49,-1.5971893113972984e+49,-5.110484654593938e+49,-4.138960081414888e+49,-2.0631014202321612e+49,2.0683551875589952e+49,3.0166660791377304e+49,4.4785455729408404e+49,-5.955168007761655e+49,1.52392105590625e+49
342,-3.2193774124466397e+49,9.094856218012771e+48,-2.4932814188464106e+49,-4.3556951324999663e+49,6.540077581934495e+49,4.1419084819362004e+49,-2.2360650359562178e+49,-7.154678516431514e+49,-5.794544113980843e+49,-2.8883419883250257e+49,2.8956972625825933e+49,4.2233325107928226e+49,6.269963802117177e+49,-8.337235210866317e+49,2.1334894782687502e+49
343,-4.5071283774252955e+49,1.273279870521788e+49,-3.4905939863849746e+49,-6.097973185499953e+49,9.156108614708294e+49,5.79867187471068e+49,-3.130491050338705e+49,-1.001654992300412e+50,-8.11236175957318e+49,-4.0436787836550365e+49,4.053976167615631e+49,5.912665515109951e+49,8.777949322964046e+49,-1.1672129295212842e+50,2.9868852695762505e+49
344,-6.309979728395413e+49,1.7825918187305034e+49,-4.886831580938965e+49,-8.537162459699934e+49,1.281855206059161e+50,8.118140624594952e+49,-4.382687470474187e+49,-1.4023169892205766e+50,-1.1357306463402453e+50,-5.661150297117051e+49,5.675566634661883e+49,8.277731721153932e+49,1.2289129052149665e+50,-1.634098101329798e+50,4.18163937740675e+49
345,-8.833971619753579e+49,2.4956285462227047e+49,-6.841564213314551e+49,-1.1952027443579908e+50,1.7945972884828255e+50,1.1365396874432932e+50,-6.135762458663861e+49,-1.9632437849088073e+50,-1.5900229048763434e+50,-7.925610415963871e+49,7.945793288526637e+49,1.1588824409615506e+50,1.720478067300953e+50,-2.2877373418617173e+50,5.85429512836945e+49
346,-1.236756026765501e+50,3.4938799647117867e+49,-9.57818989864037e+49,-1.673283842101187e+50,2.512436203875956e+50,1.5911555624206104e+50,-8.590067442129406e+49,-2.7485412988723303e+50,-2.2260320668268805e+50,-1.1095854582349419e+50,1.1124110603937291e+50,1.6224354173461705e+50,2.408669294221334e+50,-3.2028322786064042e+50,8.19601317971723e+49
347,-1.7314584374717013e+50,4.891431950596501e+49,-1.340946585809652e+50,-2.342597378941662e+50,3.517410685426338e+50,2.2276177873888543e+50,-1.2026094418981168e+50,-3.847957818421262e+50,-3.1164448935576328e+50,-1.5534196415289186e+50,1.5573754845512208e+50,2.2714095842846387e+50,3.372137011909868e+50,-4.483965190048966e+50,1.147441845160412e+50
348,-2.424041812460382e+50,6.848004730835102e+49,-1.8773252201335126e+50,-3.2796363305183263e+50,4.924374959596873e+50,3.118664902344396e+50,-1.6836532186573635e+50,-5.3871409457897675e+50,-4.363022850980686e+50,-2.1747874981404862e+50,2.180325678371709e+50,3.1799734179984945e+50,4.720991816673815e+50,-6.277551266068552e+50,1.6064185832245767e+50
349,-3.3936585374445347e+50,9.587206623169142e+49,-2.6282553081869178e+50,-4.591490862725656e+50,6.894124943435622e+50,4.366130863282154e+50,-2.357114506120309e+50,-7.541997324105674e+50,-6.1082319913729605e+50,-3.0447024973966806e+50,3.0524559497203927e+50,4.4519627851978925e+50,6.609388543343341e+50,-8.788571772495973e+50,2.2489860165144075e+50
350,-4.751121952422348e+50,1.34220892724368e+50,-3.679557431461685e+50,-6.428087207815919e+50,9.65177492080987e+50,6.112583208595017e+50,-3.2999603085684327e+50,-1.0558796253747945e+51,-8.551524787922145e+50,-4.262583496355353e+50,4.27343832960855e+50,6.2327478992770485e+50,9.253143960680678e+50,-1.2304000481494362e+51,3.1485804231201706e+50
351,-6.6515707333912875e+50,1.879092498141152e+50,-5.151380404046359e+50,-8.999322090942286e+50,1.3512484889133819e+51,8.557616492033024e+50,-4.6199444319958055e+50,-1.4782314755247122e+51,-1.1972134703091002e+51,-5.967616894897494e+50,5.982813661451969e+50,8.725847058987869e+50,1.2954401544952949e+51,-1.7225600674092107e+51,4.4080125923682384e+50
352,-9.312199026747803e+50,2.6307294973976125e+50,-7.2119325656649025e+50,-1.2599050927319201e+51,1.8917478844787347e+51,1.1980663088846232e+51,-6.467922204794128e+50,-2.0695240657345972e+51,-1.6760988584327402e+51,-8.35466365285649e+50,8.375939126032758e+50,1.2216185882583017e+51,1.813616216293413e+51,-2.411584094372895e+51,6.171217629315534e+50
353,-1.3037078637446925e+51,3.6830212963566578e+50,-1.0096705591930864e+51,-1.7638671298246882e+51,2.6484470382702285e+51,1.6772928324384727e+51,-9.05509108671178e+50,-2.897333692028436e+51,-2.3465384018058363e+51,-1.1696529113999086e+51,1.172631477644586e+51,1.7102660235616224e+51,2.539062702810778e+51,-3.376217732122053e+51,8.639704681041747e+50
354,-1.8251910092425694e+51,5.156229814899321e+50,-1.4135387828703208e+51,-2.4694139817545633e+51,3.70782585357832e+51,2.348209965413862e+51,-1.2677127521396492e+51,-4.0562671688398103e+51,-3.2851537625281704e+51,-1.637514075959872e+51,1.6416840687024204e+51,2.3943724329862713e+51,3.5546877839350894e+51,-4.726704824970874e+51,1.2095586553458446e+51
355,-2.5552674129395974e+51,7.21872174085905e+50,-1.9789542960184492e+51,-3.457179574456389e+51,5.190956195009648e+51,3.2874939515794066e+51,-1.7747978529955088e+51,-5.6787740363757346e+51,-4.5992152675394386e+51,-2.292519706343821e+51,2.2983576961833887e+51,3.35212140618078e+51,4.9765628975091244e+51,-6.617386754959224e+51,1.6933821174841826e+51
356,-3.577374378115436e+51,1.0106210437202668e+51,-2.7705360144258288e+51,-4.840051404238944e+51,7.267338673013507e+51,4.602491532211169e+51,-2.4847169941937123e+51,-7.950283650926028e+51,-6.438901374555214e+51,-3.20952758888135e+51,3.217700774656744e+51,4.692969968653092e+51,6.967188056512775e+51,-9.264341456942914e+51,2.3707349644778553e+51
